SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
Caption, "L-N Voltage Profile"
ChartCaption, "L-N Voltage Profile"
Xlabel, "Distance (km)"
Ylabel, "p.u. Voltage"
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 7
TxtAlign, 1
KeyClass, 1
Line, "Line.l(r:p30udt6222lv-p30ulv37847)", "p30udt6222lv.1.2", "p30ulv37847.1.2", 4288, 4,  2, 2, 0.12008886, 0.4390085, 0.4390085, 1.0177357, 0.4812487, 1.0168142, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6222lv-p30ulv37847)", "p30udt6222lv.1.2", "p30ulv37847.1.2", 4416, 4,  2, 2, 0.12008886, 0.4390085, 0.4390085, 1.0185758, 0.4812487, 1.0176577, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6222lv-p30ulv37845)", "p30udt6222lv.1.2", "p30ulv37845.1.2", 4544, 4,  2, 2, 0.12008886, 0.4390085, 0.4390085, 1.0177357, 0.4574466, 1.0161427, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6222lv-p30ulv37845)", "p30udt6222lv.1.2", "p30ulv37845.1.2", 4672, 4,  2, 2, 0.12008886, 0.4390085, 0.4390085, 1.0185758, 0.4574466, 1.0169887, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6222lv-p30ulv37836)", "p30udt6222lv.1.2", "p30ulv37836.1.2", 4800, 4,  2, 2, 0.12008886, 0.4390085, 0.4390085, 1.0177357, 0.458581, 1.0162716, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6222lv-p30ulv37836)", "p30udt6222lv.1.2", "p30ulv37836.1.2", 4928, 4,  2, 2, 0.12008886, 0.4390085, 0.4390085, 1.0185758, 0.458581, 1.017119, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6222lv-p30ulv37813)", "p30udt6222lv.1.2", "p30ulv37813.1.2", 5056, 4,  2, 2, 0.12008886, 0.4390085, 0.4390085, 1.0177357, 0.4569015, 1.0166456, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6222lv-p30ulv37813)", "p30udt6222lv.1.2", "p30ulv37813.1.2", 5184, 4,  2, 2, 0.12008886, 0.4390085, 0.4390085, 1.0185758, 0.4569015, 1.0174894, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216-p30udt6222)", "p30udt6222.1.2.3", "p30udt6216.1.2.3", 5312, 6,  0, 1016, 7.1995579, 0.4390085, 0.4390085, 1.0234356, 0.4916655, 1.0225632, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216-p30udt6222)", "p30udt6222.1.2.3", "p30udt6216.1.2.3", 5504, 6,  0, 1016, 7.1995579, 0.4390085, 0.4390085, 1.0221239, 0.4916655, 1.0209788, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216-p30udt6222)", "p30udt6222.1.2.3", "p30udt6216.1.2.3", 5696, 6,  0, 1016, 7.1995579, 0.4390085, 0.4390085, 1.0249719, 0.4916655, 1.0243187, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32281-p30udt6216lv)", "p30udt6216lv.1.2", "p30udm32281.1.2", 5888, 4,  0, 2, 0.12008886, 0.4916655, 0.4916655, 1.0179904, 0.5806445, 1.0174396, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32281-p30udt6216lv)", "p30udt6216lv.1.2", "p30udm32281.1.2", 6016, 4,  0, 2, 0.12008886, 0.4916655, 0.4916655, 1.0185714, 0.5806445, 1.0180214, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32281-p30ulv37812)", "p30udm32281.1.2", "p30ulv37812.1.2", 6144, 4,  2, 2, 0.12008886, 0.5806445, 0.5806445, 1.0174396, 0.6054761, 1.0172089, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32281-p30ulv37812)", "p30udm32281.1.2", "p30ulv37812.1.2", 6272, 4,  2, 2, 0.12008886, 0.5806445, 0.5806445, 1.0180214, 0.6054761, 1.0177911, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32278-p30udt6216lv)", "p30udt6216lv.1.2", "p30udm32278.1.2", 6400, 4,  0, 4, 0.12008886, 0.4916655, 0.4916655, 1.0179904, 0.5092156, 1.0133033, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32278-p30udt6216lv)", "p30udt6216lv.1.2", "p30udm32278.1.2", 6528, 4,  0, 4, 0.12008886, 0.4916655, 0.4916655, 1.0185714, 0.5092156, 1.0138947, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32278-p30ulv37789)", "p30udm32278.1.2", "p30ulv37789.1.2", 6656, 4,  2, 2, 0.12008886, 0.5092156, 0.5092156, 1.0133033, 0.5278293, 1.0094031, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32278-p30ulv37789)", "p30udm32278.1.2", "p30ulv37789.1.2", 6784, 4,  2, 2, 0.12008886, 0.5092156, 0.5092156, 1.0138947, 0.5278293, 1.0100034, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32278-p30ulv19721)", "p30udm32278.1.2", "p30ulv19721.1.2", 6912, 4,  2, 2, 0.12008886, 0.5092156, 0.5092156, 1.0133033, 0.5268908, 1.0122864, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32278-p30ulv19721)", "p30udm32278.1.2", "p30ulv19721.1.2", 7040, 4,  2, 2, 0.12008886, 0.5092156, 0.5092156, 1.0138947, 0.5268908, 1.0128799, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216lv-p30ulv37808)", "p30udt6216lv.1.2", "p30ulv37808.1.2", 7168, 4,  2, 2, 0.12008886, 0.4916655, 0.4916655, 1.0179904, 0.5106948, 1.016047, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216lv-p30ulv37808)", "p30udt6216lv.1.2", "p30ulv37808.1.2", 7296, 4,  2, 2, 0.12008886, 0.4916655, 0.4916655, 1.0185714, 0.5106948, 1.0166326, 255, 2, 2, 0, 0, 0, 16, 1
